filename,width,height,class,xmin,ymin,xmax,ymax,mask
image00001203.jpg,1280,720,Lips,626,384,712,436,mask00001203.png
image00001204.jpg,1280,720,Lips,671,374,764,422,mask00001204.png
image00001205.jpg,1280,720,Lips,647,360,734,408,mask00001205.png
image00001206.jpg,1280,720,Lips,694,339,780,388,mask00001206.png
image00001207.jpg,1280,720,Lips,670,357,752,423,mask00001207.png
image00001208.jpg,1280,720,Lips,638,326,738,385,mask00001208.png
image00001209.jpg,1280,720,Lips,676,334,763,389,mask00001209.png
image00001210.jpg,1280,720,Lips,639,359,722,399,mask00001210.png
image00001211.jpg,1280,720,Lips,658,406,733,450,mask00001211.png
image00001212.jpg,1280,720,Lips,654,407,731,452,mask00001212.png
image00001213.jpg,1280,720,Lips,652,372,742,426,mask00001213.png
image00001214.jpg,1280,720,Lips,640,357,722,410,mask00001214.png
image00001215.jpg,1280,720,Lips,670,334,757,384,mask00001215.png
image00001216.jpg,1280,720,Lips,639,328,738,387,mask00001216.png
image00001217.jpg,1280,720,Lips,712,344,801,396,mask00001217.png
image00001218.jpg,1280,720,Lips,660,352,744,405,mask00001218.png
image00001219.jpg,1280,720,Lips,616,364,703,418,mask00001219.png
image00001220.jpg,1280,720,Lips,692,355,778,410,mask00001220.png
image00001221.jpg,1280,720,Lips,659,386,747,438,mask00001221.png
image00001222.jpg,1280,720,Lips,697,437,797,499,mask00001222.png
image00001223.jpg,1280,720,Lips,678,333,762,385,mask00001223.png
image00001224.jpg,1280,720,Lips,675,372,764,423,mask00001224.png
image00001225.jpg,1280,720,Lips,615,359,705,413,mask00001225.png
image00001226.jpg,1280,720,Lips,679,349,770,398,mask00001226.png
image00001227.jpg,1280,720,Lips,669,354,755,404,mask00001227.png
image00001228.jpg,1280,720,Lips,673,358,798,477,mask00001228.png
image00001229.jpg,1280,720,Lips,649,406,726,451,mask00001229.png
image00001230.jpg,1280,720,Lips,654,396,736,444,mask00001230.png
image00001231.jpg,1280,720,Lips,698,333,788,392,mask00001231.png
image00001232.jpg,1280,720,Lips,700,336,791,400,mask00001232.png
image00001233.jpg,1280,720,Lips,646,340,734,419,mask00001233.png
image00001234.jpg,1280,720,Lips,663,364,746,423,mask00001234.png
image00001235.jpg,1280,720,Lips,688,348,773,406,mask00001235.png
image00001236.jpg,1280,720,Lips,650,326,732,380,mask00001236.png
image00001237.jpg,1280,720,Lips,666,352,760,408,mask00001237.png
image00001238.jpg,1280,720,Lips,658,339,748,393,mask00001238.png
image00001239.jpg,1280,720,Lips,661,354,747,406,mask00001239.png
image00001240.jpg,1280,720,Lips,667,352,755,414,mask00001240.png
image00001241.jpg,1280,720,Lips,681,338,774,398,mask00001241.png
image00001242.jpg,1280,720,Lips,650,364,739,410,mask00001242.png
image00001243.jpg,1280,720,Lips,654,351,732,402,mask00001243.png
image00001244.jpg,1280,720,Lips,616,392,700,434,mask00001244.png
image00001245.jpg,1280,720,Lips,654,354,738,406,mask00001245.png
image00001246.jpg,1280,720,Lips,626,358,713,412,mask00001246.png
image00001247.jpg,1280,720,Lips,665,366,747,413,mask00001247.png
image00001248.jpg,1280,720,Lips,609,370,682,415,mask00001248.png
image00001249.jpg,1280,720,Lips,697,354,785,403,mask00001249.png
image00001250.jpg,1280,720,Lips,655,363,740,415,mask00001250.png
image00001251.jpg,1280,720,Lips,669,341,756,393,mask00001251.png
image00001252.jpg,1280,720,Lips,668,340,752,394,mask00001252.png
image00001253.jpg,1280,720,Lips,666,359,746,405,mask00001253.png
image00001254.jpg,1280,720,Lips,667,336,750,382,mask00001254.png
image00001255.jpg,1280,720,Lips,656,319,740,379,mask00001255.png
image00001256.jpg,1280,720,Lips,700,336,786,406,mask00001256.png
image00001257.jpg,1280,720,Lips,700,313,787,368,mask00001257.png
image00001258.jpg,1280,720,Lips,664,396,740,437,mask00001258.png
image00001259.jpg,1280,720,Lips,660,351,744,412,mask00001259.png
image00001260.jpg,1280,720,Lips,646,368,724,420,mask00001260.png
image00001261.jpg,1280,720,Lips,674,374,757,430,mask00001261.png
image00001262.jpg,1280,720,Lips,663,352,746,410,mask00001262.png
image00001263.jpg,1280,720,Lips,664,360,747,416,mask00001263.png
image00001264.jpg,1280,720,Lips,694,362,782,402,mask00001264.png
image00001265.jpg,1280,720,Lips,683,344,766,403,mask00001265.png
image00001266.jpg,1280,720,Lips,650,408,725,453,mask00001266.png
image00001267.jpg,1280,720,Lips,691,356,778,408,mask00001267.png
image00001268.jpg,1280,720,Lips,664,345,740,397,mask00001268.png
image00001269.jpg,1280,720,Lips,622,348,716,404,mask00001269.png
image00001270.jpg,1280,720,Lips,652,342,734,395,mask00001270.png
image00001271.jpg,1280,720,Lips,628,356,717,407,mask00001271.png
image00001272.jpg,1280,720,Lips,664,364,748,404,mask00001272.png
image00001273.jpg,1280,720,Lips,670,356,757,404,mask00001273.png
image00001274.jpg,1280,720,Lips,624,360,711,414,mask00001274.png
image00001275.jpg,1280,720,Lips,697,344,786,402,mask00001275.png
image00001276.jpg,1280,720,Lips,664,353,748,401,mask00001276.png
image00001277.jpg,1280,720,Lips,649,345,739,388,mask00001277.png
image00001278.jpg,1280,720,Lips,623,356,706,416,mask00001278.png
image00001279.jpg,1280,720,Lips,664,383,744,433,mask00001279.png
image00001280.jpg,1280,720,Lips,668,351,757,410,mask00001280.png
image00001281.jpg,1280,720,Lips,655,347,740,400,mask00001281.png
image00001282.jpg,1280,720,Lips,620,348,714,404,mask00001282.png
image00001283.jpg,1280,720,Lips,664,379,746,430,mask00001283.png
image00001284.jpg,1280,720,Lips,655,350,738,401,mask00001284.png
image00001285.jpg,1280,720,Lips,662,344,746,400,mask00001285.png
image00001286.jpg,1280,720,Lips,691,351,780,407,mask00001286.png
image00001287.jpg,1280,720,Lips,668,356,754,412,mask00001287.png
image00001288.jpg,1280,720,Lips,670,374,757,426,mask00001288.png
image00001289.jpg,1280,720,Lips,596,344,698,403,mask00001289.png
image00001290.jpg,1280,720,Lips,686,356,772,406,mask00001290.png
image00001291.jpg,1280,720,Lips,661,348,742,388,mask00001291.png
image00001292.jpg,1280,720,Lips,710,344,808,410,mask00001292.png
image00001293.jpg,1280,720,Lips,669,375,758,428,mask00001293.png
image00001294.jpg,1280,720,Lips,676,327,762,387,mask00001294.png
image00001295.jpg,1280,720,Lips,648,343,730,395,mask00001295.png
image00001296.jpg,1280,720,Lips,652,364,737,415,mask00001296.png
image00001297.jpg,1280,720,Lips,627,356,715,410,mask00001297.png
image00001298.jpg,1280,720,Lips,638,325,740,386,mask00001298.png
image00001299.jpg,1280,720,Lips,659,355,745,402,mask00001299.png
image00001300.jpg,1280,720,Lips,657,353,742,408,mask00001300.png
image00001301.jpg,1280,720,Lips,702,338,790,402,mask00001301.png
image00001302.jpg,1280,720,Lips,661,368,745,406,mask00001302.png
image00001303.jpg,1280,720,Lips,685,350,767,394,mask00001303.png
image00001304.jpg,1280,720,Lips,680,340,765,392,mask00001304.png
image00001305.jpg,1280,720,Lips,648,410,748,461,mask00001305.png
image00001306.jpg,1280,720,Lips,662,354,749,407,mask00001306.png
image00001307.jpg,1280,720,Lips,690,357,776,411,mask00001307.png
image00001308.jpg,1280,720,Lips,645,346,724,410,mask00001308.png
image00001309.jpg,1280,720,Lips,708,340,793,386,mask00001309.png
image00001310.jpg,1280,720,Lips,686,359,776,408,mask00001310.png
image00001311.jpg,1280,720,Lips,710,328,802,385,mask00001311.png
image00001312.jpg,1280,720,Lips,700,339,791,394,mask00001312.png
image00001313.jpg,1280,720,Lips,660,366,743,423,mask00001313.png
image00001314.jpg,1280,720,Lips,697,357,786,408,mask00001314.png
image00001315.jpg,1280,720,Lips,723,334,818,386,mask00001315.png
image00001316.jpg,1280,720,Lips,622,362,709,414,mask00001316.png
image00001317.jpg,1280,720,Lips,648,325,734,376,mask00001317.png
image00001318.jpg,1280,720,Lips,640,330,738,389,mask00001318.png
image00001319.jpg,1280,720,Lips,615,362,702,417,mask00001319.png
image00001320.jpg,1280,720,Lips,674,371,761,422,mask00001320.png
image00001321.jpg,1280,720,Lips,660,410,756,458,mask00001321.png
image00001322.jpg,1280,720,Lips,673,366,763,416,mask00001322.png
image00001323.jpg,1280,720,Lips,674,352,760,400,mask00001323.png
image00001324.jpg,1280,720,Lips,716,350,804,422,mask00001324.png
image00001325.jpg,1280,720,Lips,617,361,698,408,mask00001325.png
image00001326.jpg,1280,720,Lips,666,361,748,410,mask00001326.png
image00001327.jpg,1280,720,Lips,708,328,798,384,mask00001327.png
image00001328.jpg,1280,720,Lips,614,360,694,422,mask00001328.png
image00001329.jpg,1280,720,Lips,676,378,762,435,mask00001329.png
image00001330.jpg,1280,720,Lips,661,352,744,417,mask00001330.png
image00001331.jpg,1280,720,Lips,666,360,752,402,mask00001331.png
image00001332.jpg,1280,720,Lips,638,340,716,403,mask00001332.png
image00001333.jpg,1280,720,Lips,695,344,784,402,mask00001333.png
image00001334.jpg,1280,720,Lips,650,370,739,418,mask00001334.png
image00001335.jpg,1280,720,Lips,608,369,694,422,mask00001335.png
image00001336.jpg,1280,720,Lips,646,397,724,436,mask00001336.png
image00001337.jpg,1280,720,Lips,694,338,781,387,mask00001337.png
image00001338.jpg,1280,720,Lips,638,339,741,400,mask00001338.png
image00001339.jpg,1280,720,Lips,638,356,721,413,mask00001339.png
image00001340.jpg,1280,720,Lips,656,338,745,392,mask00001340.png
image00001341.jpg,1280,720,Lips,671,366,760,413,mask00001341.png
image00001342.jpg,1280,720,Lips,675,359,762,412,mask00001342.png
image00001343.jpg,1280,720,Lips,686,398,780,448,mask00001343.png
image00001344.jpg,1280,720,Lips,679,359,766,408,mask00001344.png
image00001345.jpg,1280,720,Lips,690,363,779,411,mask00001345.png
image00001346.jpg,1280,720,Lips,657,352,741,400,mask00001346.png
image00001347.jpg,1280,720,Lips,659,339,746,390,mask00001347.png
image00001348.jpg,1280,720,Lips,670,330,757,386,mask00001348.png
image00001349.jpg,1280,720,Lips,687,346,772,396,mask00001349.png
image00001350.jpg,1280,720,Lips,611,369,696,421,mask00001350.png
image00001351.jpg,1280,720,Lips,690,354,774,419,mask00001351.png
image00001352.jpg,1280,720,Lips,718,351,806,423,mask00001352.png
image00001353.jpg,1280,720,Lips,683,331,780,384,mask00001353.png
image00001354.jpg,1280,720,Lips,647,361,732,400,mask00001354.png
image00001355.jpg,1280,720,Lips,690,335,777,400,mask00001355.png
image00001356.jpg,1280,720,Lips,610,368,696,421,mask00001356.png
image00001357.jpg,1280,720,Lips,648,370,726,421,mask00001357.png
image00001358.jpg,1280,720,Lips,660,386,732,427,mask00001358.png
image00001359.jpg,1280,720,Lips,688,348,778,387,mask00001359.png
image00001360.jpg,1280,720,Lips,632,353,716,394,mask00001360.png
image00001361.jpg,1280,720,Lips,619,363,706,416,mask00001361.png
image00001362.jpg,1280,720,Lips,711,342,805,400,mask00001362.png
image00001363.jpg,1280,720,Lips,650,348,734,405,mask00001363.png
image00001364.jpg,1280,720,Lips,658,338,744,389,mask00001364.png
image00001365.jpg,1280,720,Lips,704,346,790,406,mask00001365.png
image00001366.jpg,1280,720,Lips,616,392,701,432,mask00001366.png
image00001367.jpg,1280,720,Lips,674,372,762,421,mask00001367.png
image00001368.jpg,1280,720,Lips,642,332,723,385,mask00001368.png
image00001369.jpg,1280,720,Lips,630,397,708,450,mask00001369.png
image00001370.jpg,1280,720,Lips,653,397,735,446,mask00001370.png
image00001371.jpg,1280,720,Lips,690,345,778,400,mask00001371.png
image00001372.jpg,1280,720,Lips,657,318,741,370,mask00001372.png
image00001373.jpg,1280,720,Lips,636,347,722,404,mask00001373.png
image00001374.jpg,1280,720,Lips,662,345,745,390,mask00001374.png
image00001375.jpg,1280,720,Lips,650,409,752,457,mask00001375.png
image00001376.jpg,1280,720,Lips,703,330,793,390,mask00001376.png
image00001377.jpg,1280,720,Lips,689,364,774,416,mask00001377.png
image00001378.jpg,1280,720,Lips,648,346,734,409,mask00001378.png
image00001379.jpg,1280,720,Lips,664,368,748,421,mask00001379.png
image00001380.jpg,1280,720,Lips,644,359,726,409,mask00001380.png
image00001381.jpg,1280,720,Lips,647,389,733,444,mask00001381.png
image00001382.jpg,1280,720,Lips,694,358,779,421,mask00001382.png
image00001383.jpg,1280,720,Lips,652,322,735,379,mask00001383.png
image00001384.jpg,1280,720,Lips,664,354,748,404,mask00001384.png
image00001385.jpg,1280,720,Lips,676,338,770,389,mask00001385.png
image00001386.jpg,1280,720,Lips,656,354,738,401,mask00001386.png
image00001387.jpg,1280,720,Lips,645,317,734,370,mask00001387.png
image00001388.jpg,1280,720,Lips,677,314,762,368,mask00001388.png
image00001389.jpg,1280,720,Lips,700,347,789,388,mask00001389.png
image00001390.jpg,1280,720,Lips,651,354,739,414,mask00001390.png
image00001391.jpg,1280,720,Lips,688,350,777,393,mask00001391.png
image00001392.jpg,1280,720,Lips,683,357,771,404,mask00001392.png
image00001393.jpg,1280,720,Lips,648,367,725,419,mask00001393.png
image00001394.jpg,1280,720,Lips,655,351,744,400,mask00001394.png
image00001395.jpg,1280,720,Lips,633,398,711,450,mask00001395.png
image00001396.jpg,1280,720,Lips,686,361,778,404,mask00001396.png
image00001397.jpg,1280,720,Lips,656,351,746,401,mask00001397.png
image00001398.jpg,1280,720,Lips,616,356,696,394,mask00001398.png
image00001399.jpg,1280,720,Lips,655,370,730,416,mask00001399.png
image00001400.jpg,1280,720,Lips,703,362,792,414,mask00001400.png
image00001401.jpg,1280,720,Lips,652,408,754,457,mask00001401.png
image00001402.jpg,1280,720,Lips,658,352,740,404,mask00001402.png
image00001403.jpg,1280,720,Lips,606,370,692,422,mask00001403.png
image00001404.jpg,1280,720,Lips,666,358,748,398,mask00001404.png
image00001405.jpg,1280,720,Lips,650,350,734,410,mask00001405.png
image00001406.jpg,1280,720,Lips,640,339,720,394,mask00001406.png
image00001407.jpg,1280,720,Lips,663,352,748,400,mask00001407.png
image00001408.jpg,1280,720,Lips,641,335,721,388,mask00001408.png
image00001409.jpg,1280,720,Lips,650,411,727,463,mask00001409.png
image00001410.jpg,1280,720,Lips,654,364,740,414,mask00001410.png
image00001411.jpg,1280,720,Lips,702,309,786,378,mask00001411.png
image00001412.jpg,1280,720,Lips,652,348,743,399,mask00001412.png
image00001413.jpg,1280,720,Lips,654,344,735,394,mask00001413.png
image00001414.jpg,1280,720,Lips,658,363,739,417,mask00001414.png
image00001415.jpg,1280,720,Lips,649,342,730,385,mask00001415.png
image00001416.jpg,1280,720,Lips,611,344,714,403,mask00001416.png
image00001417.jpg,1280,720,Lips,672,330,763,382,mask00001417.png
image00001418.jpg,1280,720,Lips,696,362,787,410,mask00001418.png
image00001419.jpg,1280,720,Lips,688,356,778,406,mask00001419.png
image00001420.jpg,1280,720,Lips,712,343,803,387,mask00001420.png
image00001421.jpg,1280,720,Lips,654,366,734,420,mask00001421.png
image00001422.jpg,1280,720,Lips,682,357,769,404,mask00001422.png
image00001423.jpg,1280,720,Lips,660,353,745,412,mask00001423.png
image00001424.jpg,1280,720,Lips,660,351,743,408,mask00001424.png
image00001425.jpg,1280,720,Lips,658,326,751,381,mask00001425.png
image00001426.jpg,1280,720,Lips,656,340,744,391,mask00001426.png
image00001427.jpg,1280,720,Lips,678,338,772,390,mask00001427.png
image00001428.jpg,1280,720,Lips,650,343,732,411,mask00001428.png
image00001429.jpg,1280,720,Lips,685,362,773,414,mask00001429.png
image00001430.jpg,1280,720,Lips,656,356,745,407,mask00001430.png
image00001431.jpg,1280,720,Lips,679,354,765,403,mask00001431.png
image00001432.jpg,1280,720,Lips,688,366,774,418,mask00001432.png
image00001433.jpg,1280,720,Lips,653,353,738,404,mask00001433.png
image00001434.jpg,1280,720,Lips,677,335,764,390,mask00001434.png
image00001435.jpg,1280,720,Lips,663,352,749,400,mask00001435.png
image00001436.jpg,1280,720,Lips,648,352,736,402,mask00001436.png
image00001437.jpg,1280,720,Lips,664,384,748,428,mask00001437.png
image00001438.jpg,1280,720,Lips,642,360,723,400,mask00001438.png
image00001439.jpg,1280,720,Lips,614,362,696,411,mask00001439.png
image00001440.jpg,1280,720,Lips,654,413,730,449,mask00001440.png
image00001441.jpg,1280,720,Lips,630,338,734,400,mask00001441.png
image00001442.jpg,1280,720,Lips,708,344,797,389,mask00001442.png
image00001443.jpg,1280,720,Lips,669,358,752,402,mask00001443.png
image00001444.jpg,1280,720,Lips,657,410,734,448,mask00001444.png
image00001445.jpg,1280,720,Lips,704,342,784,383,mask00001445.png
image00001446.jpg,1280,720,Lips,648,405,725,453,mask00001446.png
image00001447.jpg,1280,720,Lips,654,364,738,414,mask00001447.png
image00001448.jpg,1280,720,Lips,686,355,772,407,mask00001448.png
image00001449.jpg,1280,720,Lips,644,390,731,443,mask00001449.png
image00001450.jpg,1280,720,Lips,662,364,746,413,mask00001450.png
image00001451.jpg,1280,720,Lips,650,373,738,420,mask00001451.png
image00001452.jpg,1280,720,Lips,664,332,752,381,mask00001452.png
image00001453.jpg,1280,720,Lips,619,359,702,405,mask00001453.png
image00001454.jpg,1280,720,Lips,697,341,786,414,mask00001454.png
image00001455.jpg,1280,720,Lips,639,333,729,391,mask00001455.png
image00001456.jpg,1280,720,Lips,695,356,780,414,mask00001456.png
image00001457.jpg,1280,720,Lips,679,332,763,387,mask00001457.png
image00001458.jpg,1280,720,Lips,657,345,738,392,mask00001458.png
image00001459.jpg,1280,720,Lips,673,372,764,418,mask00001459.png
image00001460.jpg,1280,720,Lips,684,363,773,412,mask00001460.png
image00001461.jpg,1280,720,Lips,643,317,732,370,mask00001461.png
image00001462.jpg,1280,720,Lips,637,387,724,440,mask00001462.png
image00001463.jpg,1280,720,Lips,656,408,733,450,mask00001463.png
image00001464.jpg,1280,720,Lips,688,348,772,411,mask00001464.png
image00001465.jpg,1280,720,Lips,672,386,753,436,mask00001465.png
image00001466.jpg,1280,720,Lips,677,359,764,410,mask00001466.png
image00001467.jpg,1280,720,Lips,664,370,748,420,mask00001467.png
image00001468.jpg,1280,720,Lips,657,365,742,412,mask00001468.png
image00001469.jpg,1280,720,Lips,675,358,761,410,mask00001469.png
image00001470.jpg,1280,720,Lips,656,345,742,396,mask00001470.png
image00001471.jpg,1280,720,Lips,618,388,702,436,mask00001471.png
image00001472.jpg,1280,720,Lips,669,336,757,383,mask00001472.png
image00001473.jpg,1280,720,Lips,665,360,747,413,mask00001473.png
image00001474.jpg,1280,720,Lips,646,350,726,415,mask00001474.png
image00001475.jpg,1280,720,Lips,669,340,759,391,mask00001475.png
image00001476.jpg,1280,720,Lips,653,348,740,399,mask00001476.png
image00001477.jpg,1280,720,Lips,679,362,768,412,mask00001477.png
image00001478.jpg,1280,720,Lips,648,347,730,390,mask00001478.png
image00001479.jpg,1280,720,Lips,715,341,806,399,mask00001479.png
image00001480.jpg,1280,720,Lips,656,314,740,370,mask00001480.png
image00001481.jpg,1280,720,Lips,680,355,765,406,mask00001481.png
image00001482.jpg,1280,720,Lips,666,363,750,412,mask00001482.png
image00001483.jpg,1280,720,Lips,634,399,714,444,mask00001483.png
image00001484.jpg,1280,720,Lips,692,366,776,426,mask00001484.png
image00001485.jpg,1280,720,Lips,693,356,779,412,mask00001485.png
image00001486.jpg,1280,720,Lips,633,399,713,445,mask00001486.png
image00001487.jpg,1280,720,Lips,714,343,806,388,mask00001487.png
image00001488.jpg,1280,720,Lips,649,388,737,439,mask00001488.png
image00001489.jpg,1280,720,Lips,707,341,800,396,mask00001489.png
image00001490.jpg,1280,720,Lips,632,353,714,395,mask00001490.png
image00001491.jpg,1280,720,Lips,641,341,720,406,mask00001491.png
image00001492.jpg,1280,720,Lips,666,394,750,436,mask00001492.png
image00001493.jpg,1280,720,Lips,715,344,805,385,mask00001493.png
image00001494.jpg,1280,720,Lips,664,390,742,436,mask00001494.png
image00001495.jpg,1280,720,Lips,609,366,686,422,mask00001495.png
image00001496.jpg,1280,720,Lips,608,370,694,422,mask00001496.png
image00001497.jpg,1280,720,Lips,632,350,718,407,mask00001497.png
image00001498.jpg,1280,720,Lips,676,403,766,444,mask00001498.png
image00001499.jpg,1280,720,Lips,679,336,763,392,mask00001499.png
image00001500.jpg,1280,720,Lips,612,362,694,418,mask00001500.png
image00001501.jpg,1280,720,Lips,646,348,726,413,mask00001501.png
image00001502.jpg,1280,720,Lips,660,348,740,388,mask00001502.png
image00001503.jpg,1280,720,Lips,664,400,758,455,mask00001503.png
image00001504.jpg,1280,720,Lips,640,324,730,378,mask00001504.png
image00001505.jpg,1280,720,Lips,676,330,766,387,mask00001505.png
image00001506.jpg,1280,720,Lips,704,347,792,404,mask00001506.png
image00001507.jpg,1280,720,Lips,693,344,786,396,mask00001507.png
image00001508.jpg,1280,720,Lips,633,398,713,446,mask00001508.png
image00001509.jpg,1280,720,Lips,705,345,802,391,mask00001509.png
image00001510.jpg,1280,720,Lips,684,352,772,389,mask00001510.png
image00001511.jpg,1280,720,Lips,663,354,748,413,mask00001511.png
image00001512.jpg,1280,720,Lips,592,344,694,404,mask00001512.png
image00001513.jpg,1280,720,Lips,648,360,733,406,mask00001513.png
image00001514.jpg,1280,720,Lips,659,356,747,406,mask00001514.png
image00001515.jpg,1280,720,Lips,641,336,741,396,mask00001515.png
image00001516.jpg,1280,720,Lips,668,384,750,423,mask00001516.png
image00001517.jpg,1280,720,Lips,715,342,806,398,mask00001517.png
image00001518.jpg,1280,720,Lips,697,356,786,406,mask00001518.png
image00001519.jpg,1280,720,Lips,632,352,716,394,mask00001519.png
image00001520.jpg,1280,720,Lips,674,358,759,410,mask00001520.png
image00001521.jpg,1280,720,Lips,690,356,774,415,mask00001521.png
image00001522.jpg,1280,720,Lips,664,366,746,413,mask00001522.png
image00001523.jpg,1280,720,Lips,701,340,793,390,mask00001523.png
image00001524.jpg,1280,720,Lips,686,346,766,401,mask00001524.png
image00001525.jpg,1280,720,Lips,661,396,739,441,mask00001525.png
image00001526.jpg,1280,720,Lips,653,369,728,415,mask00001526.png
image00001527.jpg,1280,720,Lips,643,359,725,411,mask00001527.png
image00001528.jpg,1280,720,Lips,648,355,736,407,mask00001528.png
image00001529.jpg,1280,720,Lips,614,390,696,435,mask00001529.png
image00001530.jpg,1280,720,Lips,694,363,778,428,mask00001530.png
image00001531.jpg,1280,720,Lips,639,337,718,403,mask00001531.png
image00001532.jpg,1280,720,Lips,666,354,757,409,mask00001532.png
image00001533.jpg,1280,720,Lips,649,342,734,417,mask00001533.png
image00001534.jpg,1280,720,Lips,686,348,769,389,mask00001534.png
image00001535.jpg,1280,720,Lips,664,353,748,399,mask00001535.png
image00001536.jpg,1280,720,Lips,666,360,749,408,mask00001536.png
image00001537.jpg,1280,720,Lips,654,341,737,394,mask00001537.png
image00001538.jpg,1280,720,Lips,700,370,787,413,mask00001538.png
image00001539.jpg,1280,720,Lips,664,386,743,435,mask00001539.png
image00001540.jpg,1280,720,Lips,665,364,747,424,mask00001540.png
image00001541.jpg,1280,720,Lips,687,364,773,413,mask00001541.png
image00001542.jpg,1280,720,Lips,608,369,682,418,mask00001542.png
image00001543.jpg,1280,720,Lips,663,380,746,430,mask00001543.png
image00001544.jpg,1280,720,Lips,653,348,740,400,mask00001544.png
image00001545.jpg,1280,720,Lips,656,355,741,403,mask00001545.png
image00001546.jpg,1280,720,Lips,632,354,718,396,mask00001546.png
image00001547.jpg,1280,720,Lips,652,354,736,407,mask00001547.png
image00001548.jpg,1280,720,Lips,650,341,732,390,mask00001548.png
image00001549.jpg,1280,720,Lips,654,342,742,392,mask00001549.png
image00001550.jpg,1280,720,Lips,652,348,742,404,mask00001550.png
image00001551.jpg,1280,720,Lips,678,384,768,440,mask00001551.png
image00001552.jpg,1280,720,Lips,668,351,750,392,mask00001552.png
image00001553.jpg,1280,720,Lips,694,361,780,405,mask00001553.png
image00001554.jpg,1280,720,Lips,681,340,763,387,mask00001554.png
image00001555.jpg,1280,720,Lips,687,386,778,439,mask00001555.png
image00001556.jpg,1280,720,Lips,669,319,749,368,mask00001556.png
image00001557.jpg,1280,720,Lips,674,371,762,424,mask00001557.png
image00001558.jpg,1280,720,Lips,632,400,714,447,mask00001558.png
image00001559.jpg,1280,720,Lips,676,334,762,389,mask00001559.png
image00001560.jpg,1280,720,Lips,672,352,758,403,mask00001560.png
image00001561.jpg,1280,720,Lips,665,352,750,406,mask00001561.png
image00001562.jpg,1280,720,Lips,616,356,707,410,mask00001562.png
image00001563.jpg,1280,720,Lips,682,345,767,402,mask00001563.png
image00001564.jpg,1280,720,Lips,612,364,690,423,mask00001564.png
image00001565.jpg,1280,720,Lips,692,362,777,422,mask00001565.png
image00001566.jpg,1280,720,Lips,610,370,696,422,mask00001566.png
image00001567.jpg,1280,720,Lips,659,340,746,392,mask00001567.png
image00001568.jpg,1280,720,Lips,649,342,732,394,mask00001568.png
image00001569.jpg,1280,720,Lips,713,342,808,410,mask00001569.png
image00001570.jpg,1280,720,Lips,632,353,718,395,mask00001570.png
image00001571.jpg,1280,720,Lips,665,384,748,422,mask00001571.png
image00001572.jpg,1280,720,Lips,665,364,750,403,mask00001572.png
image00001573.jpg,1280,720,Lips,640,332,739,392,mask00001573.png
image00001574.jpg,1280,720,Lips,654,387,742,437,mask00001574.png
image00001575.jpg,1280,720,Lips,686,386,775,441,mask00001575.png
image00001576.jpg,1280,720,Lips,643,340,732,418,mask00001576.png
image00001577.jpg,1280,720,Lips,640,334,740,394,mask00001577.png
image00001578.jpg,1280,720,Lips,668,361,750,424,mask00001578.png
image00001579.jpg,1280,720,Lips,692,391,785,446,mask00001579.png
image00001580.jpg,1280,720,Lips,682,398,778,450,mask00001580.png
image00001581.jpg,1280,720,Lips,615,358,706,412,mask00001581.png
image00001582.jpg,1280,720,Lips,682,340,764,390,mask00001582.png
image00001583.jpg,1280,720,Lips,708,328,799,380,mask00001583.png
image00001584.jpg,1280,720,Lips,668,384,755,439,mask00001584.png
image00001585.jpg,1280,720,Lips,630,354,719,398,mask00001585.png
image00001586.jpg,1280,720,Lips,632,398,710,452,mask00001586.png
image00001587.jpg,1280,720,Lips,651,350,734,408,mask00001587.png
image00001588.jpg,1280,720,Lips,681,367,766,414,mask00001588.png
image00001589.jpg,1280,720,Lips,652,350,736,406,mask00001589.png
image00001590.jpg,1280,720,Lips,702,340,792,412,mask00001590.png
image00001591.jpg,1280,720,Lips,629,355,718,402,mask00001591.png
image00001592.jpg,1280,720,Lips,672,361,756,408,mask00001592.png
image00001593.jpg,1280,720,Lips,680,336,766,394,mask00001593.png
image00001594.jpg,1280,720,Lips,648,360,736,412,mask00001594.png
image00001595.jpg,1280,720,Lips,665,341,753,391,mask00001595.png
image00001596.jpg,1280,720,Lips,670,365,756,416,mask00001596.png
image00001597.jpg,1280,720,Lips,650,328,732,382,mask00001597.png
image00001598.jpg,1280,720,Lips,662,355,748,404,mask00001598.png
image00001599.jpg,1280,720,Lips,656,346,744,403,mask00001599.png
image00001600.jpg,1280,720,Lips,699,337,786,393,mask00001600.png
image00001601.jpg,1280,720,Lips,624,340,721,399,mask00001601.png
image00001602.jpg,1280,720,Lips,654,364,738,414,mask00001602.png
image00001603.jpg,1280,720,Lips,652,409,752,458,mask00001603.png
image00001604.jpg,1280,720,Lips,681,374,770,426,mask00001604.png
image00001605.jpg,1280,720,Lips,670,375,761,425,mask00001605.png
image00001606.jpg,1280,720,Lips,678,334,762,389,mask00001606.png
image00001607.jpg,1280,720,Lips,654,363,738,415,mask00001607.png
image00001608.jpg,1280,720,Lips,630,352,716,409,mask00001608.png
image00001609.jpg,1280,720,Lips,645,331,726,384,mask00001609.png
image00001610.jpg,1280,720,Lips,703,346,790,386,mask00001610.png
image00001611.jpg,1280,720,Lips,650,347,730,390,mask00001611.png
image00001612.jpg,1280,720,Lips,666,336,750,386,mask00001612.png
